소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
장안동,"서울특별시 강남구 강남대로124길 3-6, 지상2층 (논현동, 호은빌딩)",코다리 밥도둑 장안점,37.509078,127.0230903,고기,0,0,6
이태원동,"서울특별시 강남구 강남대로102길 13-3 (역삼동,지하1층,지상1,2,3층)",이태원더고깃집,37.5021687,127.0268136,고기,3.4,9,34
삼성동,"서울특별시 강남구 강남대로124길 10, 지상1층 (논현동)",길목,37.508859,127.0235041,고기,5,5,0
도봉동,"서울특별시 강남구 강남대로162길 21 (신사동,지상1층)",서신,37.5202296,127.0202022,고기,4.3,3,2
동자동,"서울특별시 강남구 강남대로118길 62 (논현동,지하1층)",통큰소한마리,37.507149,127.0278709,고기,4.3,4,6
성수동1가,"서울특별시 강남구 강남대로94길 21, 지상1층 (역삼동)",세븐갈비,37.4997359,127.0289802,고기,0,0,3
신정동,"서울특별시 강남구 강남대로102길 14 (역삼동,지상1층103호)",마포주먹고기,37.5018956,127.0270415,고기,5,1,0
가락동,"서울특별시 강남구 강남대로118길 14, 3층 (논현동)",가츠현,37.5064423,127.024774,고기,3.3,8,10
한강로1가,"서울특별시 강남구 강남대로 310 (역삼동,지하1층27,28,29,30,31,32,33,34호)",구이마당,37.4909898,127.0315025,고기,4.4,5,32
대치동,"서울특별시 강남구 강남대로118길 8 (논현동,이화빌딩지상2층)",국고집,37.5061755,127.0244857,고기,3,8,40
독산동,서울특별시 강남구 강남대로110길 6 (역삼동),압구정별난족발,37.5040471,127.0254719,고기,0,0,0
답십리동,"서울특별시 강남구 강남대로84길 15, 지하1층 B129(1/2),130호 (역삼동, 강남역효성해링턴타워더퍼스트)",무쏘 답십리점,37.4970041,127.0298544,고기,3,1,3
홍익동,"서울특별시 강남구 강남대로152길 30 (신사동,지상2층)",제일양대창,37.5176666,127.0218616,고기,4,1,37
쌍문동,"서울특별시 강남구 강남대로124길 49 (논현동,지상1층)",옛집갈비,37.5100727,127.0260597,고기,5,2,12
목동,"서울특별시 강남구 강남대로84길 26, 지상1,지하1층 (역삼동)",차돌풍,37.49695,127.0307706,고기,2.8,4,51
청담동,"서울특별시 강남구 강남대로 408 (역삼동,지하1층)",더그릴630,37.4992268,127.0275554,고기,5,1,16
