,지번주소,도로명주소,위도,경도,사업장명,kakao_star,kakao_star_nums,kakao_blog_review
6026,신길동,서울특별시 영등포구 대방천로 249 지1층 (신길동)',37.4990515,126.9186796,금두꺼비노래연습장,0,0,0
9322,창천동,서울특별시 서대문구 명물길 33 (창천동),37.5584045,126.9382464,와라 코인 노래연습장,4,2,0
3441,중화동,서울특별시 중랑구 중랑역로 42 (중화동),37.5975213,127.076643,서울노래연습장,0,0,0
1504,자양동,서울특별시 광진구 자양번영로6길 68 (자양동),37.5314255,127.0791821,스타노래연습장,0,0,0
4734,성산동,서울특별시 마포구 월드컵로 146 2층 (성산동 송원빌딩)',37.5610025,126.9059475,킹 노래연습장 성산점,2.5,4,0
3784,수유동,서울특별시 강북구 삼양로 421 지층 (수유동)',37.6410824,127.0166197,필 노래연습장,0,0,0
5857,영등포동3가,서울특별시 영등포구 영중로4길 3-1 3층 (영등포동3가)',37.5173766,126.9067919,슈퍼스타코인노래연습장 영등포점2,0,0,0
1224,봉천동,서울특별시 관악구 남부순환로246길 5 2층 (봉천동)',37.47619,126.9646782,MBC,5,2,0
7100,거여동,서울특별시 송파구 마천로 264 (거여동),37.4980924,127.1461657,신로또노래연습장,0,0,0
2145,가산동,서울특별시 금천구 가산로 126 (가산동),37.4767947,126.8923944,123',0,0,0
2318,봉천동,서울특별시 관악구 쑥고개로 83 (봉천동),37.4794934,126.9457615,짝노래연습장,0,0,0
11763,중화동,서울특별시 중랑구 중랑역로 69 2층 (중화동)',37.5995706,127.0779402,탑노래연습장,0,0,1
4054,도봉동,서울특별시 도봉구 도봉로169나길 39 (도봉동),37.6778961,127.0438276,이브 노래연습장,0,0,0
7535,길동,서울특별시 강동구 양재대로124길 65 (길동),37.5424753,127.145757,만남노래연습장,0,0,0
9308,북가좌동,서울특별시 서대문구 응암로 79 2층 (북가좌동)',37.5803829,126.9113059,보보노래연습장,0,0,0
7755,녹번동,서울특별시 은평구 진흥로 196 지층 (녹번동),37.6084981,126.9312663,나가수 노래연습장,0,0,0
2252,가락동,서울특별시 송파구 양재대로62길 43 3층 (가락동),37.4963247,127.1205273,공룡노래연습장,0,0,0
11637,면목동,서울특별시 중랑구 겸재로 119-1 (면목동지하1층)',37.5871416,127.0811315,월드컵노래연습장,0,0,0
5565,구로동,서울특별시 구로구 새말로18길 20-7 (구로동),37.5055606,126.892476,탤런트노래연습장,0,0,0
9721,성수동1가,서울특별시 성동구 성덕정길 28 (성수동1가),37.5390772,127.046725,도레미노래연습장,0,0,0
8942,상도동,서울특별시 동작구 상도로62길 37 (상도동지하 1층)',37.495908,126.9533262,고고노래연습장,1,1,0
4374,중계동,서울특별시 노원구 덕릉로 623-10 지층 (중계동)',37.6537474,127.0732282,팡팡노래연습장,0,0,0
6661,양재동,서울특별시 서초구 동산로2길 13 (양재동),37.4692192,127.04208,팡팡노래연습장,0,0,0
1293,봉천동,서울특별시 관악구 관악로17길 46 아비숑 (봉천동),37.4810938,126.9492144,에이스,0,0,2
11312,종로3가,서울특별시 종로구 종로 133  (종로3가),37.5707386,126.9924157,한일,0,0,0
7242,석촌동,서울특별시 송파구 백제고분로40길 10 2층 (석촌동)',37.5035697,127.1063081,모이세노래연습장,0,0,0
6843,신사동,서울특별시 강남구 논현로 872 영빌딩 지하1층 (신사동)',37.5263802,127.0288471,보이스코드코인노래연습장,1,1,0
6920,대치동,서울특별시 강남구 테헤란로64길 24 지하2층 (대치동 유경빌딩)',37.5033369,127.0514665,별밤노래연습장,0,0,0
310,고덕동,서울특별시 강동구 고덕로61길 150 (고덕동),37.5613806,127.1513417,M노래연습장,0,0,0
4974,신월동,서울특별시 양천구 월정로 137 (신월동지하1층)',37.5311699,126.8374734,HERA노래연습장,0,0,0
2767,능동,서울특별시 광진구 능동로36길 25 4층 (능동)',37.5560311,127.0805918,애플,0,0,0
8189,상계동,서울특별시 노원구 노해로75길 14-18 2층 (상계동 도영빌딩)',37.654484,127.0584128,로즈,0,0,0
2753,화양동,서울특별시 광진구 군자로 49 지하1층 (화양동)',37.5477878,127.0702051,짱 노래연습장,0,0,0
10677,신길동,서울특별시 영등포구 가마산로 582 지하1층 (신길동),37.5039663,126.920892,아리수,0,0,0
544,우이동,서울특별시 강북구 삼양로 524 2층 (우이동)',37.6498011,127.0137871,삼삼 노래연습장,0,0,0
10562,신정동,서울특별시 양천구 오목로 233 (신정동),37.5261588,126.8632964,팡팡노래연습장,0,0,0
1442,구의동,서울특별시 광진구 아차산로51길 96 (구의동),37.5411512,127.0855206,25시노래방,0,0,0
3561,정릉동,서울특별시 성북구 보국문로32길 3 지1층 (정릉동)',37.6172621,127.0024812,팡팡 노래연습장,0,0,0
8785,용두동,서울특별시 동대문구 천호대로 69 (용두동),37.5741315,127.0312268,연승,0,0,0
3686,미아동,서울특별시 강북구 도봉로10길 지하 30-01219 (미아동),37.609949,127.0307143,엣지코인노래연습장,2,1,0
8883,사당동,서울특별시 동작구 동작대로 21  (사당동지층)',37.4784873,126.9813713,현대노래연습장,0,0,0
2964,구의동,서울특별시 광진구 아차산로51길 32  (구의동지하1층)',37.5383268,127.0851896,VIP,0,0,0
8919,사당동,서울특별시 동작구 동작대로25길 41 (사당동),37.4853354,126.9802479,일번지노래연습장,0,0,0
10883,대림동,서울특별시 영등포구 대림로29길 19 (대림동 지층)',37.4951201,126.8973952,하와이 노래연습장,0,0,0
8932,신대방동,서울특별시 동작구 여의대방로24길 52  (신대방동지하)',37.4979814,126.9231676,우리노래연습장,0,0,0
10805,당산동3가,서울특별시 영등포구 당산로30길 8 (당산동3가지하1층),37.5254263,126.8974031,빙고노래연습장,0,0,0
6699,양재동,서울특별시 서초구 바우뫼로 177  (양재동),37.4785238,127.0394106,콘서트노래연습장,0,0,0
8412,쌍문동,서울특별시 도봉구 도봉로 467 (쌍문동2층)',37.6475363,127.0336649,최신노래연습장,0,0,0
7456,불광동,서울특별시 은평구 불광로 95 (불광동),37.6153846,126.9326897,킹노래연습장,0,0,0
4871,도화동,서울특별시 마포구 도화길 20 지하1층 (도화동)',37.5402493,126.9482372,스팅 노래연습장,0,0,0
10411,가락동,서울특별시 송파구 양재대로62길 38 정민빌딩 지층 (가락동),37.4966021,127.1198379,쏭쏭노래연습장,0,0,0
1434,광장동,서울특별시 광진구 광장로 80 의성빌딩 (광장동)',37.5477137,127.1060223,열창노래방,0,0,0
2815,자양동,서울특별시 광진구 아차산로40길 9-1 (자양동),37.537082,127.0786146,앵콜,0,0,0
10834,영등포동3가,서울특별시 영등포구 영중로10길 5 (영등포동3가),37.5193234,126.9060712,씨에프노래연습장,0,0,0
5405,개봉동,서울특별시 구로구 개봉로20길 74 지하층 (개봉동),37.493295,126.8584338,세븐스타코인노래연습장,0,0,18
10692,당산동3가,서울특별시 영등포구 당산로30길 8-1 (당산동3가),37.5254687,126.8976276,당산동노래연습장,0,0,0
10449,신월동,서울특별시 양천구 신월로 176 (신월동지하1층),37.5185514,126.8429366,뉴타운노래연습장,0,0,0
1941,구로동,서울특별시 구로구 새말로 102 (구로동),37.5057801,126.8914054,포스빌노래연습장,0,0,0
2018,구로동,서울특별시 구로구 구로중앙로 17 종로프라자 지층 (구로동),37.4916052,126.8915647,복노래연습장,0,0,0
7477,잠실동,서울특별시 송파구 백제고분로9길 29 지층 (잠실동)',37.5097662,127.0824219,제니스,0,0,0
6037,신길동,서울특별시 영등포구 대방천로 256-1 지1층 (신길동)',37.4986109,126.9192823,소리쳐노래연습장,0,0,0
2240,필동2가,서울특별시 중구 필동로 3 삼지빌딩 지하1층 (필동2가),37.5612966,126.9961751,제이코인노래연습장,4,1,1
7622,명일동,서울특별시 강동구 구천면로 434 (명일동),37.5498798,127.1465934,미소노래연습장,0,0,0
10443,신월동,서울특별시 양천구 남부순환로 358 (신월동2층),37.5350489,126.8285046,짱노래연습장,0,0,0
6737,잠원동,서울특별시 서초구 신반포로47길 119 2층 (잠원동)',37.5155708,127.0188417,파리노래연습장,0,0,0
9727,용답동,서울특별시 성동구 용답중앙15길 13 (용답동),37.5647406,127.053806,악쓰는하마노래연습장,0,0,0
1235,신림동,서울특별시 관악구 신림로 329 4층 (신림동)',37.4836859,126.9294523,1.2.3,0,0,0
3650,장위동,서울특별시 성북구 장위로 47 2층 (장위동)',37.6142336,127.0419848,1060@뮤직클럽 노래연습장,0,0,0
2725,성수동2가,서울특별시 성동구 성덕정17길 9 (성수동2가),37.53808,127.0551672,발리노래연습장,0,0,0
5014,가락동,서울특별시 송파구 중대로9길 22 지하1층 (가락동),37.4950994,127.1193134,거송노래연습장,0,0,0
5780,시흥동,서울특별시 금천구 독산로 139 (시흥동),37.4597151,126.904779,라이브,0,0,0
10172,삼전동,서울특별시 송파구 백제고분로 204  (삼전동),37.5037548,127.0892549,파티파티,0,0,0
5793,가산동,서울특별시 금천구 벚꽃로 310 (가산동 지하)',37.482117,126.8829909,한가족,0,0,0
3457,중화동,서울특별시 중랑구 중랑역로 38 (중화동),37.5972265,127.0763478,갈채노래연습장,0,0,0
9261,북가좌동,서울특별시 서대문구 응암로 89 (북가좌동지층)',37.5810865,126.9119393,팡팡노래연습장,0,0,0
7289,가락동,서울특별시 송파구 동남로13길 47  (가락동),37.4938542,127.1248842,송파,3.5,8,3
6325,사당동,서울특별시 동작구 동작대로 121  (사당동외 1)',37.4874684,126.9818694,,3,2,8
6098,대림동,서울특별시 영등포구 도림로39길 11-12 지하1층 (대림동)',37.4945836,126.8970952,야상해 노래연습장,0,0,0
2002,구로동,서울특별시 구로구 공원로6나길 18 (구로동),37.5037653,126.8909805,퀸노래연습장,0,0,0
10091,마천동,서울특별시 송파구 마천로39길 21  (마천동),37.4994312,127.1482984,하나,3.5,2,0
2939,구의동,서울특별시 광진구 아차산로55길 20 (구의동지하1층)',37.5382519,127.0866588,콘서트,5,1,0
6386,신림동,서울특별시 관악구 난곡로 320 4층 (신림동 세인빌딩)',37.4826651,126.9146285,세븐스타코인노래연습장,5,2,4
9242,남가좌동,서울특별시 서대문구 거북골로 41-1 (남가좌동),37.5789316,126.92335,새턴노래연습장,0,0,0
9134,도화동,서울특별시 마포구 도화길 14 지하1층 (도화동),37.5400028,126.947819,씽씽 노래연습장,0,0,0
1212,신림동,서울특별시 관악구 신림로64길 52 (신림동),37.48516,126.9326375,VIP,0,0,0
3696,미아동,서울특별시 강북구 솔매로 119 2층 (미아동)',37.6262514,127.0252736,천국 노래연습장,0,0,0
5515,구로동,서울특별시 구로구 구로동로 112-3 (구로동(지층))',37.4887379,126.8848325,쟁반노래연습장,0,0,0
658,미아동,서울특별시 강북구 도봉로 138 (미아동),37.6213539,127.0284517,DREAM,5,2,24
5870,도림동,서울특별시 영등포구 도신로 73 지하1층 (도림동 덕우빌딩)',37.5066131,126.9005601,휴가코인노래연습장,3.5,4,1
8638,쌍문동,서울특별시 도봉구 도봉로 451 지하층 (쌍문동),37.6463434,127.032972,쌍문25노래연습장,0,0,0
801,수유동,서울특별시 강북구 한천로 1058 지층 (수유동)',37.6413899,127.0252911,토토 노래연습장,0,0,0
3754,미아동,서울특별시 강북구 솔샘로 237 2층 (미아동)',37.6201187,127.0192683,갈채노래연습장,0,0,0
2674,성수동2가,서울특별시 성동구 둘레15길 24 (성수동2가),37.5368892,127.0556304,강변노래연습장,0,0,0
2306,이문동,서울특별시 동대문구 신이문로28길 4 지하1층 (이문동),37.6027465,127.0668487,따봉,2.7,14,33
2686,성수동1가,서울특별시 성동구 왕십리로14길 8-1 (성수동1가지층)',37.5492734,127.0449249,고고싱 노래연습장,0,0,0
2141,가산동,서울특별시 금천구 시흥대로153길 89 (가산동),37.4761348,126.8937929,부영,0,0,0
10050,방이동,서울특별시 송파구 백제고분로48길 16 지층 (방이동),37.5111613,127.1149262,킹노래연습장,0,0,0
10014,거여동,서울특별시 송파구 마천로 276 (거여동),37.4974593,127.1475233,서울서울,0,0,0
5026,신정동,서울특별시 양천구 중앙로 288 (신정동),37.5219358,126.8523582,퓨전노래연습장,0,0,0
6188,노량진동,서울특별시 동작구 만양로 104  (노량진동),37.5128024,126.9445009,짱노래연습장,5,1,0
8469,방학동,서울특별시 도봉구 도봉로 693 (방학동지1층)',37.666413,127.0427046,센스 노래연습장,0,0,0
6069,신길동,서울특별시 영등포구 영등포로84길 7 지하1층 (신길동)',37.5125522,126.9221876,스타노래연습장,0,0,0
3881,미아동,서울특별시 강북구 도봉로 40 (미아동6층)',37.6125873,127.0304487,스카이노래방,0,0,0
8492,도봉동,서울특별시 도봉구 도봉로153길 14  (도봉동지1층)',37.6699979,127.0427405,까치,0,0,1
8689,장안동,서울특별시 동대문구 사가정로25길 66 지하1층 (장안동)',37.5816759,127.071225,힐링,0,0,0
8424,방학동,서울특별시 도봉구 도당로13길 60 (방학동지1층)',37.6670283,127.0339346,고향 노래연습장,0,0,0
10088,방이동,서울특별시 송파구 올림픽로32길 27 (방이동),37.5137978,127.1097789,다이아몬드노래연습장,0,0,0
8835,답십리동,서울특별시 동대문구 천호대로 305 3층 (답십리동)',37.565938,127.0545539,퀸덤코인노래연습장,5,3,1
5320,화곡동,서울특별시 강서구 강서로 61 지층 (화곡동)',37.5330004,126.8456508,세븐노래연습장,0,0,0
5976,당산동3가,서울특별시 영등포구 양산로23길 2 (당산동3가),37.52409,126.897572,댄디노래연습장,0,0,0
8576,방학동,서울특별시 도봉구 방학로 104 (방학동),37.66305,127.0407499,MBC노래연습장,0,0,0
659,미아동,서울특별시 강북구 삼양로 184  (미아동),37.6202165,127.0213156,스타노래연습장,0,0,0
428,천호동,서울특별시 강동구 상암로 78 2층 (천호동)',37.5482549,127.1315557,천사 노래연습장,0,0,0
655,미아동,서울특별시 강북구 솔매로 109  (미아동),37.6258704,127.0242727,스타노래연습장,0,0,0
8664,답십리동,서울특별시 동대문구 천호대로 265 지하1층 (답십리동)',37.5683168,127.0513825,하와이,0,0,0
10361,가락동,서울특별시 송파구 송파대로30길 41-15 지하1층 (가락동),37.4967038,127.1209818,퐁퐁노래연습장,0,0,0
5259,화곡동,서울특별시 강서구 화곡로 205-10 지층 (화곡동)',37.5440235,126.8427827,굿타임노래연습장,0,0,0
442,길동,서울특별시 강동구 천중로 222 지층 (길동)',37.5405651,127.1449628,수 노래연습장,0,0,0
5205,화곡동,서울특별시 강서구 가로공원로 193 지층 (화곡동)',37.5374432,126.8373431,로또 노래연습장,0,0,0
5186,고덕동,서울특별시 강동구 고덕로83길 12 아주빌딩 지층 (고덕동),37.5575836,127.1689327,세이렌 노래연습장,5,1,0
2494,이태원동,서울특별시 용산구 이태원로27가길 58 34층 (이태원동)',37.5349592,126.9920975,노래야노래야코인노래연습장 이태원점,3.4,5,1
2271,망원동,서울특별시 마포구 월드컵로13길 13 지하1층 (망원동),37.5555391,126.9094503,고고 노래연습장,0,0,0
