지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
도림동,서울특별시 영등포구 도신로 145  (도림동),프로당구장,37.5096872,126.9076568,0,0,0
상도동,서울특별시 동작구 국사봉1길 18 (상도동B002호),스포츠 당구장,37.4986551,126.9295188,0,0,0
성수동2가,서울특별시 성동구 동일로 135-1 201호 (성수동2가 전진빌딩),영동 당구 클럽,37.5447016,127.0650778,0,0,0
동소문동5가,서울특별시 성북구 보문로38길 53 지하1층 (동소문동5가),로데오당구장,37.5906563,127.016743,0,0,0
마곡동,서울특별시 강서구 마곡동로4길 15 501~504호 (마곡동 엠팰리체),김치 당구장,37.5598185,126.8352481,0,0,0
양재동,서울특별시 서초구 강남대로30길 18 지하1층 (양재동),양재1번,37.4817293,127.0382473,0,0,0
동선동1가,서울특별시 성북구 동소문로20다길 17 지하2층 (동선동1가),락큐,37.5919641,127.0177227,0,0,0
도화동,서울특별시 마포구 도화길 33 4층 (도화동),준당구장,37.5411361,126.9494463,0,0,0
금호동2가,서울특별시 성동구 무수막길 97 (금호동2가),매니아당구장,37.5543387,127.0198695,0,0,0
방이동,서울특별시 송파구 올림픽로32길 53 (방이동 경우빌딩),매니아당구클럽,37.5125062,127.1121118,0,0,0
창동,서울특별시 도봉구 노해로67길 10 4층 (창동 하나빌딩),하나당구장,37.6523337,127.0497094,0,0,0
상암동,서울특별시 마포구 월드컵북로44길 37 지층 (상암동),공때리네 당구장,37.5763669,126.8952095,0,0,0
면목동,서울특별시 중랑구 면목로42길 5 (면목동),골라 당구장,37.5801058,127.088704,0,0,0
하계동,서울특별시 노원구 공릉로63길 13  (하계동지하1층),을지당구장,37.6348839,127.070537,0,0,0
묵동,서울특별시 중랑구 동일로163길 22 (묵동),큐 당구장,37.6120497,127.0760252,0,0,0
방화동,서울특별시 강서구 방화동로 126 210~213호 (방화동 삼정코아),삼정당구장,37.571971,126.8119429,0,0,0
창동,서울특별시 도봉구 도봉로 454  (창동2층),당구매니아,37.6462468,127.0337146,0,0,0
창신동,서울특별시 종로구 종로44길 82 3층 (창신동),우정당구장,37.5706524,127.0148709,0,0,0
성내동,서울특별시 강동구 양재대로89가길 30 (성내동 키키빌딩),쉐빌로뜨 당구클럽,37.5252629,127.1342706,0,0,0
역촌동,서울특별시 은평구 연서로 58 지층 (역촌동),엠빌리어드,37.6042677,126.9159362,0,0,0
삼전동,서울특별시 송파구 삼전로 78 (삼전동 현대빌딩),올림픽당구장,37.5054056,127.0893322,0,0,0
화곡동,서울특별시 강서구 화곡로 226 강서빌딩 4층 (화곡동),월드컵 당구장,37.5452415,126.844828,0,0,0
성수동1가,서울특별시 성동구 상원길 58  (성수동1가3층),Q 당구장,37.549137,127.0482158,0,0,0
수유동,서울특별시 강북구 한천로 1056  (수유동),팡팡당구장,37.6412596,127.0255024,0,0,0
길동,서울특별시 강동구 천호대로 1121 일성하이츠오피스텔 (길동),일성 당구장,37.5352218,127.1363742,0,0,0
용강동,서울특별시 마포구 토정로 317 2층 (용강동),선일,37.5397904,126.9440814,0,0,0
암사동,서울특별시 강동구 암사길 40 (암사동),프로당구장,37.5517353,127.1337735,0,0,0
천호동,서울특별시 강동구 올림픽로 722 (천호동),태양당구장,37.5456617,127.126222,0,0,0
중곡동,서울특별시 광진구 면목로 128 B1층 (중곡동),둘리당구클럽,37.5648017,127.08093,0,0,0
월계동,서울특별시 노원구 석계로7길 18 지하1층 (월계동),큐 당구장,37.6162073,127.0634681,0,0,0
독산동,서울특별시 금천구 시흥대로 406 (독산동),에이스당구장,37.4696611,126.8984727,0,0,0
가락동,서울특별시 송파구 양재대로62길 22 지하1층 (가락동),SBS당구장,37.4977986,127.1188679,0,0,0
가산동,서울특별시 금천구 디지털로12길 41 (가산동),대현당구클럽,37.4771314,126.8904672,0,0,0
등촌동,서울특별시 강서구 강서로56가길 69 3층 (등촌동),째즈당구장,37.5626361,126.8404483,0,0,0
서초동,서울특별시 서초구 서초대로77길 45 (서초동실버타운 10층),퍼펙트당구클럽,37.5015245,127.0248476,0,0,0
화양동,서울특별시 광진구 군자로 52 (화양동),VIP당구장,37.5476698,127.070547,0,0,0
독산동,서울특별시 금천구 벚꽃로 130  (독산동),팔마당구장,37.4668258,126.8896132,0,0,0
시흥동,서울특별시 금천구 시흥대로62가길 3  (시흥동),현대당구장,37.4564463,126.9024985,0,0,0
방배동,서울특별시 서초구 방배천로8길 15  (방배동),포인트,37.4806375,126.9836546,0,0,0
상월곡동,서울특별시 성북구 장월로1길 57 301호 (상월곡동),세븐 당구클럽,37.6059999,127.045215,0,0,0
자양동,서울특별시 광진구 아차산로 218  (자양동),에이스당구장,37.5407919,127.0674105,0,0,0
화곡동,서울특별시 강서구 강서로 200 섬유유통노련회관 2층 (화곡동),B&C CLUB,37.544184,126.838633,0,0,0
응암동,서울특별시 은평구 응암로 247 외환은행 (응암동),JCC당구클럽,37.5942306,126.9178721,0,0,0
상계동,서울특별시 노원구 동일로 1593 (상계동),SBS당구장,37.6707155,127.0558089,0,0,0
고척동,서울특별시 구로구 경인로47길 31 동양빌딩 3층 (고척동),대학당구장,37.5006072,126.8661148,0,0,0
용문동,서울특별시 용산구 효창원로55길 6 (용문동),마스터당구장,37.538775,126.9607132,0,0,0
화양동,서울특별시 광진구 광나루로 404 지층 (화양동),공원당구장,37.5469635,127.0743546,0,0,0
성수동2가,서울특별시 성동구 아차산로 87  (성수동2가3층),24시당구장,37.5454657,127.054008,0,0,0
상수동,서울특별시 마포구 와우산로 48 외 7필지 지하3층 (상수동 로하스타워),큐앤구당구장,37.5485574,126.9234272,0,0,0
신정동,서울특별시 양천구 오목로 217  (신정동지층),목동당구클럽,37.5260054,126.8616701,0,0,0
화양동,서울특별시 광진구 군자로 49  (화양동),킹당구장,37.5477878,127.0702051,0,0,0
중화동,서울특별시 중랑구 중랑역로 17 (중화동),k2 당구장,37.5957307,127.0760595,0,0,0
갈현동,서울특별시 은평구 연서로29길 20-11 규정빌딩 3층 (갈현동),사커당구장,37.6197694,126.9185472,0,0,0
거여동,서울특별시 송파구 거마로 49 (거여동 초림빌딩),하이런당구장,37.4975194,127.1459982,0,0,0
신수동,서울특별시 마포구 백범로 29 지층 (신수동),서강 당구동아리,37.5521189,126.9377226,0,0,0
공덕동,서울특별시 마포구 마포대로14가길 4 지하1층 (공덕동),날마다당구장,37.5488568,126.9558851,0,0,0
반포동,서울특별시 서초구 강남대로83길 18  (반포동3738 (지하1층)),에이스당구클럽,37.5063528,127.0223918,0,0,0
쌍문동,서울특별시 도봉구 도봉로109길 16 (쌍문동4층),둘리당구장,37.6469083,127.0324014,0,0,0
신사동,서울특별시 은평구 은평로 37 2층 (신사동),비바체 당구장,37.5985079,126.9121324,0,0,0
갈현동,서울특별시 은평구 연서로17길 13 2층 (갈현동),빅박스당구장,37.6127893,126.9157502,0,0,0
도봉동,서울특별시 도봉구 도봉로181길 13  (도봉동3층),큐당구클럽,37.6838824,127.0451774,0,0,0
중화동,서울특별시 중랑구 중랑역로 51 (중화동),볼모아 당구장,37.5983784,127.0769269,0,0,0
석촌동,서울특별시 송파구 송파대로49길 33 3층 (석촌동),레이크당구장,37.5065579,127.101106,0,0,0
상도동,서울특별시 동작구 상도로62길 10 (상도동지층),숭실당구장,37.4949618,126.9541967,0,0,0
능동,서울특별시 광진구 천호대로112길 19 2층 (능동),그린 당구장,37.5551995,127.0813687,0,0,0
묘동,서울특별시 종로구 돈화문로 52 (묘동),왕당구장,37.5731993,126.9915802,0,0,0
방이동,서울특별시 송파구 위례성대로18길 27-10 (방이동),귀빈당구장,37.5095572,127.1256379,0,0,0
신월동,서울특별시 양천구 지양로 90 (신월동),큐 당구장,37.5231938,126.8322835,0,0,0
중곡동,서울특별시 광진구 능동로 314 공영빌딩 지하1층 (중곡동),브라보 캐롬클럽 군자,37.5576164,127.0800538,0,0,0
자양동,서울특별시 광진구 자양로13길 73-1 (자양동),별당구클럽,37.5332989,127.0809143,0,0,0
