지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
상일동,서울특별시 강동구 천호대로221길 23 1층 (상일동),희야드카롱,37.5479588,127.1726145,0,0,0
영등포동7가,서울특별시 영등포구 버드나루로 87 1층 102호 (영등포동7가),이디야커피당산버드나루점,37.5259676,126.9087214,4.6,8,0
신수동,서울특별시 마포구 백범로 34 1층 (신수동),이디야커피서강대점,37.551705,126.9373409,0,0,1
휘경동,서울특별시 동대문구 장안벚꽃로 337 2층 (휘경동),보그너커피,37.5883075,127.0688652,5,2,0
구로동,서울특별시 구로구 구로중앙로 198 구로기계공구상가 D블럭동 지하1층 45호 (구로동),카페 스토리,37.504154,126.879538,0,0,0
이화동,서울특별시 종로구 율곡로17길 7-38 (이화동),화요일,37.576312,127.0039446,5,5,2
자양동,서울특별시 광진구 자양로13길 107 1층 (자양동),원두볶는사람들,37.5322289,127.0798936,3.3,3,1
을지로2가,서울특별시 중구 삼일대로12길 14 1층 (을지로2가),커피밀,37.5666519,126.9885816,3.7,3,0
인의동,서울특별시 종로구 창경궁로 109 2층 (인의동),커피베이 종묘위너스점,37.57169,126.996457,1,2,0
개봉동,서울특별시 구로구 개봉로 59 111호 (개봉동),토프레소,37.4909979,126.8557106,1,1,0
녹번동,서울특별시 은평구 녹번로1길 13 1층 일부호 (녹번동),은평구립직업재활센터,37.6047406,126.9265889,0,0,0
노량진동,서울특별시 동작구 만양로18길 10 (노량진동),르샤,37.5131084,126.9447917,5,2,1
이태원동,서울특별시 용산구 녹사평대로26가길 1 (이태원동),프렌치앤틱,37.5319572,126.9920908,0,0,0
목동,서울특별시 양천구 목동동로 257 지하2층 (목동 현대백화점목동점),오설록,37.5265922,126.8744517,0,0,0
구산동,서울특별시 은평구 갈현로 169-6 1층 (구산동),Y,37.6134537,126.9109923,0,0,0
잠실동,서울특별시 송파구 올림픽로 25 2층 (잠실동 잠실야구장 1-5Gate밖),BHC 잠실 야구장 2호점,37.5148022,127.0736261,0,0,0
상암동,서울특별시 마포구 월드컵북로 361 DMC이안오피스텔 2단지 1층 111호 (상암동),커피코트 상암이안점,37.5771051,126.8913998,4.5,2,6
마곡동,서울특별시 강서구 마곡중앙2로 35 이너매스마곡2 2층 223호 (마곡동),25 브릭스,37.557965,126.8306618,0,0,0
방이동,서울특별시 송파구 양재대로71길 30-1 1층 (방이동),빌러브드,37.5113961,127.1236499,4.7,3,8
방화동,서울특별시 강서구 금낭화로 287-50 1층 119호 (방화동 3동 오피앙2오피스텔),카페 벨라노이,37.578444,126.8125133,4.5,2,0
신길동,서울특별시 영등포구 여의대방로47가길 24 1층 (신길동),드웰러스,37.5068384,126.9221076,0,0,1
원효로2가,서울특별시 용산구 백범로 324 1층 (원효로2가),달다,37.538193,126.9648455,0,0,5
신대방동,서울특별시 동작구 여의대방로10길 14 제상가동 지상1층 101호 (신대방동),선한이웃,37.4960303,126.9136562,0,0,0
필동2가,서울특별시 중구 서애로 30 12층 (필동2가),아리스타커피,37.5600987,126.9966748,5,2,12
서린동,서울특별시 종로구 청계천로 41 지하1층 (서린동),공차 영풍문고종로점,37.5696712,126.9821965,3.3,4,4
구의동,서울특별시 광진구 아차산로65길 8 1층 (구의동),홍과자점,37.5408436,127.0942882,3.5,2,7
명일동,서울특별시 강동구 고덕로 262 고덕역 효성해링턴 타워 더퍼스트 1층 119호 (명일동),매머드커피 익스프레스 고덕역점,37.5547469,127.1546612,5,3,1
종로1가,서울특별시 종로구 종로 19 르메이에르종로타운1 1층 124-1호 (종로1가),디톡 앤 커피,37.5708345,126.9798606,0,0,1
상봉동,서울특별시 중랑구 동일로114길 48 1층 (상봉동),상봉카페,37.5936295,127.0830068,0,0,2
하왕십리동,서울특별시 성동구 무학봉15다길 4 1층 (하왕십리동),바코드커피,37.562316,127.0305584,3.5,15,39
중학동,서울특별시 종로구 종로1길 50 비동 15층 (중학동 더케이트윈타워),카페케이,37.5747276,126.9790252,5,6,2
시흥동,서울특별시 금천구 시흥대로 228 지상1층 (시흥동),투썸플레이스,37.4542348,126.9012249,5,9,0
구로동,서울특별시 구로구 디지털로33길 48 대륭포스트타워7차 1층 104호 (구로동),마차롱,37.4872609,126.8945149,3,2,3
방이동,서울특별시 송파구 위례성대로 134 지상2층 (방이동),라리,37.5120443,127.1262547,3.9,38,19
묵동,서울특별시 중랑구 동일로 866 (묵동),HOTEL DE CIEL,37.6077138,127.0786178,3.5,2,3
신길동,서울특별시 영등포구 여의대방로 203 1층 (신길동 일이빌딩),카페보니또영등포1호점,37.5053854,126.9220173,0,0,0
면목동,서울특별시 중랑구 봉우재로 44 1층 102호 (면목동),카페토노,37.5905087,127.0781017,5,1,1
화양동,서울특별시 광진구 아차산로33길 63 1층 (화양동),팔공티,37.5430177,127.0709894,3,4,5
내발산동,서울특별시 강서구 우장산로 5 1층 103호 (내발산동),와플짱,37.5548873,126.8377345,0,0,0
마곡동,서울특별시 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티 1~2층 157158239240호 (마곡동),투썸플레이스 마곡나루역점,37.5673431,126.8269959,3,7,14
당산동6가,서울특별시 영등포구 당산로 235 1층 (당산동6가),무중력지대영등포,37.5347128,126.9020849,5,6,4
화양동,서울특별시 광진구 능동로13길 26 1~4층 (화양동),탐앤탐스탐스커버리광진화양점,37.5432238,127.0707975,4,8,5
내발산동,서울특별시 강서구 우장산로 13 1층 108호 (내발산동 천우네오젠아파트),카페해,37.5547984,126.8388845,5,1,22
망원동,서울특별시 마포구 동교로9길 49 1층 (망원동),메가커피,37.5558471,126.9092411,1.6,14,1
상계동,서울특별시 노원구 상계로5길 12 상가동 305호 (상계동 동양메이저아파트),플로레스테이블,37.6577059,127.0635679,4.4,8,80
한강로1가,서울특별시 용산구 한강대로 158 1층 (한강로1가),쿼츠,37.5329709,126.971845,4.2,13,27
신도림동,서울특별시 구로구 신도림로11다길 20 지하1층 (신도림동),초원다방,37.5086264,126.877815,0,0,0
여의도동,서울특별시 영등포구 국회대로76길 16 켄싱턴호텔 C동 1층 (여의도동),빌리엔젤서여의도점,37.5303474,126.9218654,3.9,10,18
염창동,서울특별시 강서구 양천로 637 상가동 1층 105호 (염창동 한마음삼성아파트),바디쉐프 염창점,37.5547321,126.8681833,0,0,0
신림동,서울특별시 관악구 호암로26길 17 1층 (신림동),이디야커피,37.4707574,126.9346276,2.9,9,2
누하동,서울특별시 종로구 필운대로 35-3 (누하동(지상1층)),송스키친,37.5791935,126.968626,3.5,70,33
가산동,서울특별시 금천구 벚꽃로 286 지하1층 B101B102호 (가산동 리더스타워),이디야 가산리더스타워점,37.4803344,126.8841305,4.8,4,5
등촌동,서울특별시 강서구 강서로 468 테크노타워 1층 101(일부)호 (등촌동),아지트,37.5671955,126.841503,0,0,0
신정동,서울특별시 양천구 신목로14길 6 지상1층 (신정동),카페지유,37.5219705,126.8748262,4.3,4,2
여의도동,서울특별시 영등포구 국제금융로6길 30 (여의도동백상빌딩 107호),직장인다방,37.5217254,126.9266154,0,0,1
등촌동,서울특별시 강서구 양천로 626 1층 (등촌동),콩볶는다락,37.5540543,126.8670367,5,2,3
길동,서울특별시 강동구 천중로50길 47 102호 (길동),커피 하나,37.5386567,127.142425,0,0,5
공릉동,서울특별시 노원구 공릉로 191-4 1층 (공릉동),청자다방 공릉점,37.6269845,127.0786776,4.8,6,2
대조동,서울특별시 은평구 연서로18길 28-2 1층 (대조동),카페달력,37.6119779,126.9205655,4.8,8,39
상암동,서울특별시 마포구 월드컵로42길 14 102호 (상암동),커피농부와 정원,37.5782657,126.8822293,4.7,11,0
광희동2가,서울특별시 중구 퇴계로 320 (광희동2가1층),카페 띠아모,37.5639214,127.0074717,0,0,0
상계동,서울특별시 노원구 노해로81길 22-26 (상계동 1층 지하1층),할리스 노원문화의거리점,37.6558608,127.0639811,3.6,8,15
화동,서울특별시 종로구 북촌로5길 39 2층 (화동),이디야커피 북촌마을점,37.5793518,126.9827234,5,7,1
화양동,서울특별시 광진구 능동로 120-1 건국대학교병원 1층 (화양동),,37.5403764,127.0718276,0,0,0
구의동,서울특별시 광진구 자양로18길 32 1층 (구의동),쥬씨구의점,37.5377381,127.0853092,0,0,0
답십리동,서울특별시 동대문구 한천로 55 영진빌딩 1층 (답십리동),이디야답십리파크자이점,37.5669118,127.0618992,5,1,3
중곡동,서울특별시 광진구 용마산로 109 1층 (중곡동),유캔두잇 중곡점,37.5633516,127.0866954,0,0,1
목동,서울특별시 양천구 목동서로 133-2 (목동 목동하나프라자 1층 108호),요거프레소,37.5315991,126.8759917,0,0,5
가리봉동,서울특별시 구로구 구로동로 5-4 1층 (가리봉동),씨앗 참기름카페공장,37.4826091,126.8868449,0,0,0
독산동,서울특별시 금천구 독산로72길 86-11 지상1층 (독산동),카페하이,37.469217,126.9066447,0,0,0
성수동1가,서울특별시 성동구 서울숲2길 18-11 1층 (성수동1가),맛차차,37.5468494,127.0405933,3,37,153
등촌동,서울특별시 강서구 양천로 488 1층 (등촌동 3동),카페 카린,37.5612402,126.8544658,0,0,4
내발산동,서울특별시 강서구 강서로47나길 24 1층 103호 (내발산동),소니디자인,37.551701,126.8347722,0,0,0
동자동,서울특별시 용산구 후암로 107 2층 201호 (동자동 게이트타워),탐앤탐스 서울역점,37.5534639,126.9735803,2.5,4,0
중계동,서울특별시 노원구 중계로 195 102호 (중계동 동진신안아파트),빵순희,37.6497726,127.0782043,5,3,12
휘경동,서울특별시 동대문구 망우로12가길 2 (휘경동지상1층 103호),커피애드립,37.5884775,127.0592827,0,0,0
성내동,서울특별시 강동구 풍성로 91 (성내동포레스 에이동101호),데일리로스트커피,37.53319,127.1225784,0,0,0
중곡동,서울특별시 광진구 동일로62길 17 1층 (중곡동),프레셔나인 커피로스터스,37.5597797,127.0751924,0,0,1
창천동,서울특별시 서대문구 연세로5나길 10 3층 (창천동),카페다름,37.5570487,126.9357085,3.5,2,11
성수동1가,서울특별시 성동구 아차산로 12 1층 (성수동1가),서울성수지점,37.5473417,127.0457625,0,0,1
창동,서울특별시 도봉구 덕릉로60마길 9 1층 101호 (창동),193커피가게,37.6375668,127.0403046,5,2,2
시흥동,서울특별시 금천구 시흥대로52길 46 (시흥동지하1층 (대명시장길 19)),석커피숍,37.4534169,126.902104,0,0,0
미아동,서울특별시 강북구 솔샘로 326 대한예수교장로회 신성교회 1층 (미아동),카페 이레,37.6169768,127.0281615,3,3,0
월계동,서울특별시 노원구 석계로1길 58 (월계동),카페플레이버,37.6157511,127.0614447,4.3,3,2
통의동,서울특별시 종로구 효자로 35-1 1층 (통의동),퀸시바,37.5791802,126.9736493,3.4,25,23
구의동,서울특별시 광진구 자양로28길 82 (구의동(1층)),커피야 구의점,37.5415058,127.0887342,4,3,5
청파동2가,서울특별시 용산구 청파로47길 79 (청파동2가 64-15 지상2층),맘스터치숙대점,37.5449155,126.9660155,2.6,26,8
한강로2가,서울특별시 용산구 청파로20길 34 선인상가 22동 2층 37호 (한강로2가),커피살롱,37.5326203,126.9661033,4.8,6,4
신림동,서울특별시 관악구 복은길 53 1층 103호 (신림동),카페토리,37.4746437,126.9388472,5,3,0
세종로,서울특별시 종로구 세종대로 167 (세종로),스타벅스광화문R점,37.5712588,126.9763276,3,59,47
공항동,서울특별시 강서구 공항대로8길 46 1층 (공항동),dearday,37.5590738,126.8121822,5,1,1
문정동,서울특별시 송파구 송이로28길 6 1층 (문정동),카페 와플&리터,37.4904366,127.1267922,0,0,1
신월동,서울특별시 양천구 화곡로3길 7 (신월동 지상1층),나의작은카페,37.5400997,126.8268157,0,0,0
회현동1가,서울특별시 중구 퇴계로 72 (회현동1가리더스뷰남산 1층 107 108호),스타벅스 회현역점,37.5591477,126.9805573,3.3,6,3
면목동,서울특별시 중랑구 겸재로 172-1 1층 (면목동),로기스커피,37.588017,127.0868729,4.4,11,52
화양동,서울특별시 광진구 아차산로33길 68 지1층 (화양동),케이,37.5431444,127.0712809,3.4,5,13
천호동,서울특별시 강동구 천호대로157길 49 1호 (천호동),더벤티 천호로데오점,37.5399038,127.1276506,0,0,1
서교동,서울특별시 마포구 월드컵북로5길 65 (서교동 1층),미쇼콜라,37.5559177,126.915567,5,2,0
여의도동,서울특별시 영등포구 여의대방로 383 109호 (여의도동 경도빌딩 ),마키보이,37.5193464,126.9315136,4,2,8
전농동,서울특별시 동대문구 답십리로23길 129 1층 101호 (전농동),곰탱이커피,37.5807523,127.0520143,0,0,0
명동2가,서울특별시 중구 명동길 62 (명동2가(6층)),오즈,37.5638663,126.9858154,0,0,0
신당동,서울특별시 중구 다산로14길 17 1층 101호 (신당동),하이디하우스,37.5559686,127.0124751,4.5,11,8
영등포동8가,서울특별시 영등포구 영중로 139 1층 101102111112114호 (영등포동8가),오곰커피,37.528752,126.9055345,0,0,0
숭인동,서울특별시 종로구 종로66길 13 (숭인동),아리스타,37.5742351,127.0220342,5,1,0
충무로4가,서울특별시 중구 퇴계로 213 (충무로4가),라이프 커피숍,37.5619014,126.9955133,0,0,0
문정동,서울특별시 송파구 새말로 133 1층 (문정동),하늘향기,37.4834092,127.128963,0,0,0
자양동,서울특별시 광진구 자양로13길 28 1층 (자양동),커피베이자양동점,37.5350997,127.0825741,0,0,17
창천동,서울특별시 서대문구 신촌로 113 (창천동),스위트번스,37.5559864,126.9385653,3,2,0
구산동,서울특별시 은평구 연서로11길 21 1층 (구산동),J&J 로스팅샵,37.6085349,126.9130234,0,0,0
한강로2가,서울특별시 용산구 한강대로 137-1 (한강로2가(지상12층)),마고가이아,37.5318387,126.9700822,0,0,0
상계동,서울특별시 노원구 상계로1길 14-11 105209210211212호 (상계동),커피나무노원역점,37.6569219,127.0618369,4,7,8
방학동,서울특별시 도봉구 해등로 264 (방학동 청구아파트 상가 203호),커피집,37.6583132,127.0276067,3.2,13,30
신촌동,서울특별시 서대문구 연세로 50 연세대학교 의료원 본관 지상3층 (신촌동),앤티앤스,37.5671131,126.9390292,2.5,2,0
홍제동,서울특별시 서대문구 통일로 392 1층 (홍제동),슬로우리,37.5849362,126.9486439,5,2,0
가양동,서울특별시 강서구 양천로 401 A동 2층 213-1호 (가양동 1동 강서한강자이타워),올리브카페,37.5656521,126.8476921,0,0,0
구로동,서울특별시 구로구 구로중앙로14길 27 (구로동),자여느 향,37.4937091,126.8921203,0,0,1
창동,서울특별시 도봉구 노해로65길 7-12 7층 (창동),카페보들리,37.6517439,127.0458328,0,0,10
가산동,서울특별시 금천구 가산디지털1로 83 (가산동파트너스타워 1차 103-1호),가배두림,37.4732413,126.8842936,0,0,0
