소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
영등포구,"서울특별시 송파구 거마로20길 18 (마천동,110호)",희락,37.4974859,127.1483874,한식,3.8,17,36
영등포구,"서울특별시 성동구 자동차시장1길 70, A호 A동 지하1층 가 16,50호 (용답동)",세가소돈주식회사,37.5603281,127.0651626,한식,3.3,4,1
영등포구,"서울특별시 성북구 보국문로11길 21-16, 1층 (정릉동)",양남 한우 정육식당,37.607943,127.0089623,한식,2.9,10,13
중구,"서울특별시 송파구 송이로36길 15, 지상1층 (문정동)",공평동꼼장어,37.4857509,127.1313759,한식,3.4,9,24
강서구,"서울특별시 마포구 동교로27길 21, 2층 (동교동)",백채김치찌개 가양역점,37.5590082,126.9223103,한식,3,2,13
강서구,"서울특별시 양천구 목동중앙남로 80, 1층 101호 (목동, 동구햇살아파트2차)",더곱창,37.5408947,126.8654418,한식,1,1,9
서대문구,"서울특별시 성북구 정릉로10길 27 (정릉동,지상1층)",안방마님,37.6074962,127.0002366,한식,4.5,11,15
종로구,"서울특별시 서초구 사평대로58길 6, 지하 1층 104호 (서초동)",하늬가,37.5035979,127.0235009,한식,0,0,0
송파구,서울특별시 성북구 안암로9가길 80-17 (안암동5가),역전총각맥주,37.5828169,127.0286937,한식,0,0,4
중랑구,"서울특별시 성북구 정릉로12길 9, 1층 (정릉동)",금천숯불갈비,37.6071658,127.0026013,한식,5,1,1
종로구,서울특별시 서초구 서초대로1길 19-5 (방배동),미담헌,37.4879822,126.9829178,한식,3.4,34,204
중랑구,"서울특별시 성동구 동일로 221, 1층 (송정동)",아바이순대국,37.5516689,127.069026,한식,0,0,0
중랑구,"서울특별시 성동구 마장로26길 13, 1층 101호 (홍익동)",창대엄나무집,37.5656932,127.0358712,한식,0,0,0
영등포구,"서울특별시 성동구 광나루로11길 31-1, 101호 (송정동)",풍년식당,37.550712,127.0672471,한식,0,0,0
강서구,"서울특별시 양천구 신월로15길 15, 1층 상가104호 (신월동, 세제뉴타운아파트)",채선당,37.5197956,126.8413537,한식,2.7,19,5
중구,"서울특별시 서초구 동산로 71, 1층 (양재동)",해영,37.4723377,127.0463205,한식,0,0,0
성동구,"서울특별시 서초구 남부순환로356길 7, 1층 (양재동)",파이팅,37.4846115,127.0378403,한식,0,0,0
강서구,서울특별시 서대문구 경기대로9길 87 (충정로3가),콩심 가양역점,37.5644146,126.9594395,한식,1,1,4
동대문구,서울특별시 마포구 마포대로12길 17 (공덕동),고기나라 돼통령,37.5481452,126.9548557,한식,0,0,0
서대문구,"서울특별시 서초구 반포대로 154, 1,2,3층 (서초동)",왕십리곱창,37.4936119,127.0072119,한식,5,20,9
중구,"서울특별시 서대문구 이화여대길 56-3, 1층 (대현동)",풍년옥,37.5593432,126.9452427,한식,4.1,16,6
