지번주소,도로명주소,사업장명,위도,경도,kakao_blog_review,kakao_star,kakao_star_nums,kakao_keyword
목동,서울특별시 양천구 목동중앙본로 68-1 (목동3층),목동점피씨방,37.5419157,126.8693176,0,0,0,목동 목동점피씨방
목동,서울특별시 양천구 목동중앙본로 69 삼성빌딩 2층 (목동),스타덤PC 목동점,37.5421652,126.8690593,0,0,0,목동 스타덤PC 목동점
목동,서울특별시 양천구 목동중앙본로7길 42 3층 (목동),이스테이션PC방,37.5395861,126.8663201,0,0,0,목동 이스테이션PC방
목동,서울특별시 양천구 목동중앙본로7길 6 2층 (목동),맥스피드피씨 목동점,37.539917,126.8683596,0,0,0,목동 맥스피드피씨 목동점
목동,서울특별시 양천구 목동중앙북로 16 (목동지하1층),샘PC방,37.5483133,126.8653091,0,0,0,목동 샘PC방
목동,서울특별시 양천구 목동중앙북로 16-1  (목동지하1층),익스트림 PC방,37.5482438,126.8655295,4,0,0,목동 익스트림 PC방
목동,서울특별시 양천구 목동중앙북로 19-1 (목동2층),샘PC방,37.5485145,126.8658614,0,0,0,목동 샘PC방
목동,서울특별시 양천구 목동중앙북로 86 (목동지하1층),해커스PC방,37.5463204,126.8726213,0,0,0,목동 해커스PC방
목동,서울특별시 양천구 목동중앙서로 24  (목동2층),보보스PC방,37.5325695,126.8665475,0,0,0,목동 보보스PC방
목동,서울특별시 양천구 목동중앙서로 40  (목동1층),드래곤 PC방,37.5328574,126.8682619,0,0,0,목동 드래곤 PC방
목동,서울특별시 양천구 목동중앙서로7가길 38  (목동삼보빌딩 3층),유니넷PC방,37.5335425,126.8641289,0,0,0,목동 유니넷PC방
목동,서울특별시 양천구 신목로 102 대경프라자 제지층 03호 (목동),아이센스리그PC방 오목교점,37.5235719,126.8757887,1,3,2,목동 아이센스리그PC방 오목교점
신정동,서울특별시 양천구 신목로4길 8-1 (신정동12층),PC레오PC,37.5188479,126.8748567,0,0,0,신정동 PC레오PC
신월동,서울특별시 양천구 신월로 164 (신월동 승일뷰티타워 B104호),헤라PC방,37.5177576,126.8420198,1,4,1,신월동 헤라PC방
신월동,서울특별시 양천구 신월로 175 (신월동 2층),블루 PC,37.5188562,126.8425523,0,0,0,신월동 블루 PC
신월동,서울특별시 양천구 신월로 194 2층 (신월동),블루 PC,37.5196864,126.8443355,0,0,0,신월동 블루 PC
신정동,서울특별시 양천구 신월로 318  (신정동2층),샹떼PC방,37.5213025,126.8562044,0,0,0,신정동 샹떼PC방
신정동,서울특별시 양천구 신월로 322 2층 (신정동),LION PC,37.5213673,126.8567336,0,0,0,신정동 LION PC
신월동,서울특별시 양천구 신월로15길 7 (신월동),신월PC,37.5190178,126.8416947,0,0,0,신월동 신월PC
신정동,서울특별시 양천구 신정중앙로 107 지층 (신정동),제로백피시방,37.5264384,126.863711,0,3,2,신정동 제로백피시방
신정동,서울특별시 양천구 신정중앙로 67 (신정동),피시지엥,37.5270692,126.8593919,0,2.3,3,신정동 피시지엥
신정동,서울특별시 양천구 신정중앙로 82 지하층 (신정동),아카PC방,37.5265074,126.8607119,0,0,0,신정동 아카PC방
신정동,서울특별시 양천구 신정중앙로 85 301호 (신정동 로데오프라자),PC SKY,37.5268313,126.8614135,0,4.6,11,신정동 PC SKY
신정동,서울특별시 양천구 신정중앙로 88 3층 (신정동),아이센스리그 PC방 목동점,37.5264634,126.8613137,0,0,0,신정동 아이센스리그 PC방 목동점
신정동,서울특별시 양천구 신정중앙로 92 지하층 (신정동),탑플레이스PC 목동점,37.5263086,126.8618503,0,0,0,신정동 탑플레이스PC 목동점
신정동,서울특별시 양천구 오목로 172 지하1층 103호104호 (신정동 뉴타운아파트),쓰리팝 PC CAFE,37.5249241,126.8565952,1,1.3,4,신정동 쓰리팝 PC CAFE
신정동,서울특별시 양천구 오목로 227  (신정동3층),클릭,37.5260754,126.8627321,0,0,0,신정동 클릭
목동,서울특별시 양천구 오목로 345 목동 슬로우스퀘어 지하1층 B102~109호 (목동),긱스타피씨카페,37.5247776,126.8758208,1,2,1,목동 긱스타피씨카페
신월동,서울특별시 양천구 오목로 62  (신월동1층),아이닉스 PC방,37.5223687,126.8444449,0,0,0,신월동 아이닉스 PC방
신정동,서울특별시 양천구 오목로32길 1 (신정동 지하1층),스위티 PC방,37.5246525,126.8548102,0,0,0,신정동 스위티 PC방
신정동,서울특별시 양천구 오목로32길 5 (신정동 지상1층),빅토리PC,37.5243722,126.8547297,0,0,0,신정동 빅토리PC
신월동,서울특별시 양천구 월정로 101 1층 101호 (신월동 신목동샤르망오피스텔),레드 PC,37.5284768,126.8389941,0,0,0,신월동 레드 PC
신월동,서울특별시 양천구 월정로 107 (신월동),탑PC,37.5288394,126.8389074,0,0,0,신월동 탑PC
신월동,서울특별시 양천구 월정로 147  (신월동2층),JJ pc방,37.5319829,126.8369712,0,0,0,신월동 JJ pc방
신월동,서울특별시 양천구 월정로 213 1층 (신월동),와우 PC,37.5373719,126.833725,0,0,0,신월동 와우 PC
신정동,서울특별시 양천구 중앙로 237 (신정동),쓰리팝PC,37.5177474,126.8536541,0,3,2,신정동 쓰리팝PC
신정동,서울특별시 양천구 중앙로 251 (신정동지하1층 106~110호),우리신정PC방,37.5187137,126.8532203,0,5,1,신정동 우리신정PC방
신정동,서울특별시 양천구 중앙로 251 206호 (신정동),스마일 PC방,37.5187137,126.8532203,0,0,0,신정동 스마일 PC방
신정동,서울특별시 양천구 중앙로 273 (신정동 2층),지투존PC방,37.5206769,126.8523619,0,0,0,신정동 지투존PC방
신정동,서울특별시 양천구 중앙로 280 (신정동),3pop PC,37.5213805,126.85274,0,1,1,신정동 3pop PC
신정동,서울특별시 양천구 중앙로29길 31 1층 (신정동),블루PC,37.516501,126.8506946,0,0,0,신정동 블루PC
신정동,서울특별시 양천구 중앙로34길 28 2층 (신정동),대박PC,37.5206292,126.8538333,0,0,0,신정동 대박PC
신월동,서울특별시 양천구 지양로 101 1층 (신월동 길훈아파트),대박PC,37.5237489,126.8311735,0,0,0,신월동 대박PC
신월동,서울특별시 양천구 지양로 26 1층 103호 (신월동),대박PC,37.5189475,126.8370852,0,0,0,신월동 대박PC
신월동,서울특별시 양천구 지양로 62 2층 (신월동),피에스타 PC방 신월본점,37.5212379,126.8343957,0,0,0,신월동 피에스타 PC방 신월본점
신월동,서울특별시 양천구 지양로 82 지하1층 (신월동),e놈3끼 PC,37.5227083,126.8330923,0,1,1,신월동 e놈3끼 PC
신월동,서울특별시 양천구 지양로 87 (신월동지하1층),프리넷,37.5228296,126.8323216,0,0,0,신월동 프리넷
대림동,서울특별시 영등포구 가마산로46길 5  (대림동지상2층),시즌아이 PC방,37.5018853,126.9005179,0,0,0,대림동 시즌아이 PC방
영등포동3가,서울특별시 영등포구 경인로 857 (영등포동3가),PC 카페,37.5170409,126.9078093,0,2.4,11,영등포동3가 PC 카페
영등포동3가,서울특별시 영등포구 경인로 871 2층 (영등포동3가),겜노리PC,37.5176007,126.9094461,0,0,0,영등포동3가 겜노리PC
여의도동,서울특별시 영등포구 국제금융로 106 (여의도동지하1층),왓츠업 PC방,37.5190524,126.9333119,0,0,0,여의도동 왓츠업 PC방
당산동3가,서울특별시 영등포구 국회대로36길 17 리앤나빌리지 B103호 (당산동3가),곰PC,37.525792,126.8981,0,5,2,당산동3가 곰PC
당산동3가,서울특별시 영등포구 당산로 132 지층 (당산동3가),GEEK STAR PC CAFE,37.5263031,126.8970125,6,3.6,9,당산동3가 GEEK STAR PC CAFE
대림동,서울특별시 영등포구 대림로 174 2층 (대림동),올리브 PC방,37.4963932,126.8995674,0,0,0,대림동 올리브 PC방
대림동,서울특별시 영등포구 대림로27가길 5 2층 (대림동),PC Zone,37.4956553,126.8986268,0,0,0,대림동 PC Zone
대림동,서울특별시 영등포구 대림로29길 22 2층 (대림동),넘버원PC,37.4951624,126.897085,0,0,0,대림동 넘버원PC
대림동,서울특별시 영등포구 대림로29길 33  (대림동),라임PC방,37.4943845,126.8962543,0,5,1,대림동 라임PC방
대림동,서울특별시 영등포구 대림로29길 43 (대림동지하1층),페밀리PC,37.4937883,126.8954264,0,0,0,대림동 페밀리PC
대림동,서울특별시 영등포구 도림로 132 (대림동),라이온PC,37.4927527,126.8970031,0,3,1,대림동 라이온PC
대림동,서울특별시 영등포구 도림로41길 11-2 다우빌딩 3층 (대림동),캔PC방,37.4950213,126.8977352,0,0,0,대림동 캔PC방
대림동,서울특별시 영등포구 도림천로 367 금창빌딩 3층 301호 (대림동),팬더,37.492115,126.8960305,0,5,5,대림동 팬더
신길동,서울특별시 영등포구 도신로64길 16-0 (신길동),스카이월드21 PC방,37.512193,126.9191036,0,5,1,신길동 스카이월드21 PC방
신길동,서울특별시 영등포구 도신로64길 24 (신길동),신길 PC,37.5122477,126.919868,0,0,0,신길동 신길 PC
도림동,서울특별시 영등포구 도영로 23 (도림동3층),로하스 PC방,37.5086436,126.8958885,0,1.8,5,도림동 로하스 PC방
대림동,서울특별시 영등포구 디지털로 349  (대림동3층),친구PC방,37.4890304,126.8992782,0,0,0,대림동 친구PC방
대림동,서울특별시 영등포구 디지털로 362-1 에덴빌딩 1층 (대림동),대림PC,37.4897416,126.900509,0,5,1,대림동 대림PC
대림동,서울특별시 영등포구 디지털로 450 (대림동(2층)),피시방이야기,37.4955009,126.9069951,0,0,0,대림동 피시방이야기
대림동,서울특별시 영등포구 디지털로37길 26 (대림동2층),중한 PC방,37.4908544,126.8982038,0,0,0,대림동 중한 PC방
대림동,서울특별시 영등포구 디지털로54길 4-2 2층 (대림동),동보PC,37.4904054,126.9015448,0,0,0,대림동 동보PC
문래동3가,서울특별시 영등포구 문래북로 52 2층 (문래동3가),제너스PC 문래점,37.520728,126.8908568,1,5,1,문래동3가 제너스PC 문래점
영등포동7가,서울특별시 영등포구 버드나루로7길 16 (영등포동7가지하1층),아이닉스 PC,37.5227666,126.9092068,0,2,3,영등포동7가 아이닉스 PC
양평동1가,서울특별시 영등포구 선유동1로 11-2 1층 (양평동1가),대박PC,37.5232535,126.8914644,0,0,0,양평동1가 대박PC
양평동3가,서울특별시 영등포구 선유서로 117 (양평동3가지하1층),피씨마루,37.5261573,126.8861653,0,2.7,3,양평동3가 피씨마루
신길동,서울특별시 영등포구 신길로 156 지하1층 (신길동),인터라켄PC,37.5059295,126.9114193,0,2.3,3,신길동 인터라켄PC
도림동,서울특별시 영등포구 신길로 215 진우빌딩 2층 (도림동),파우,37.5113637,126.9097593,0,2.3,3,도림동 파우
신길동,서울특별시 영등포구 신풍로 113 (신길동(지하1층)),로하스 PC방,37.5001496,126.9188638,0,0,0,신길동 로하스 PC방
신길동,서울특별시 영등포구 신풍로 113 시원빌딩 제지층 제비103호 (신길동),미스테리PC,37.5001496,126.9188638,0,3.5,2,신길동 미스테리PC
신길동,서울특별시 영등포구 신풍로 23 지하1층 (신길동),제노피시방,37.5003741,126.9083747,0,0,0,신길동 제노피시방
신길동,서울특별시 영등포구 신풍로22길 2  (신길동외 1필지 지하1층),스타pc,37.4997199,126.9172296,0,0,0,신길동 스타pc
당산동1가,서울특별시 영등포구 양산로 128 2층 (당산동1가),갤러리PC방,37.5237884,126.8972089,0,3.7,3,당산동1가 갤러리PC방
양평동4가,서울특별시 영등포구 양평로 103  (양평동4가지하1층),샹떼PC방,37.5367206,126.8958515,0,0,0,양평동4가 샹떼PC방
당산동6가,서울특별시 영등포구 양평로 64 한경빌딩 지하1층 (당산동6가),3POP,37.535143,126.8999717,0,0,0,당산동6가 3POP
당산동5가,서울특별시 영등포구 양평로 67 (당산동5가 한강포스빌 지하1층),로하스 PC방,37.5349267,126.8993141,0,1.8,5,당산동5가 로하스 PC방
양평동4가,서울특별시 영등포구 양평로 99 지층 (양평동4가),긱스타PC,37.536484,126.8960764,0,0,0,양평동4가 긱스타PC
신길동,서울특별시 영등포구 여의대방로 89 지층 101호 (신길동 익녕빌딩),3POP,37.4973083,126.9165721,0,0,0,신길동 3POP
신길동,서울특별시 영등포구 여의대방로53길 23 지1층 (신길동),아이센스PC,37.5118027,126.9219856,0,0,0,신길동 아이센스PC
신길동,서울특별시 영등포구 여의대방로53길 28 4층 (신길동 보성빌딩),친친 PC,37.5121454,126.9217272,0,0,0,신길동 친친 PC
영등포동3가,서울특별시 영등포구 영등포로 218-1 지하층 (영등포동3가),오션PC게임장,37.5195793,126.9057523,0,0,0,영등포동3가 오션PC게임장
영등포동3가,서울특별시 영등포구 영등포로 224 대륙빌딩 1층 (영등포동3가),애플PC,37.5194326,126.9062686,0,0,0,영등포동3가 애플PC
영등포동3가,서울특별시 영등포구 영등포로 228 1층 1호 (영등포동3가 중앙빌딩),중앙PC,37.5192858,126.9067046,0,0,0,영등포동3가 중앙PC
영등포동5가,서울특별시 영등포구 영등포로 235 1층 (영등포동5가),올스타즈 PC방,37.5196268,126.9076358,0,0,0,영등포동5가 올스타즈 PC방
영등포동5가,서울특별시 영등포구 영등포로 237-1 성일빌딩 2층 (영등포동5가),시장PC,37.5196226,126.9078994,0,0,0,영등포동5가 시장PC
영등포동2가,서울특별시 영등포구 영등포로 247 B01호 (영등포동2가),THE1975,37.5194459,126.9090291,3,3.3,3,영등포동2가 THE1975
신길동,서울특별시 영등포구 영등포로 359  (신길동(3층)),PC 네오,37.5146755,126.9185001,0,1,1,신길동 PC 네오
신길동,서울특별시 영등포구 영등포로 396-1  (신길동3층),사이버리아 PC방,37.5131525,126.922055,0,5,1,신길동 사이버리아 PC방
영등포동3가,서울특별시 영등포구 영등포로42길 19 2층 (영등포동3가),스카이PC,37.5178153,126.9068001,0,1,4,영등포동3가 스카이PC
영등포동3가,서울특별시 영등포구 영등포로46길 3 3층 (영등포동3가),조이PC방,37.5189747,126.9079979,0,0,0,영등포동3가 조이PC방
영등포동3가,서울특별시 영등포구 영등포로46길 7 4층 (영등포동3가 신효빌딩),버럭PC까페,37.5185058,126.907905,0,2.3,3,영등포동3가 버럭PC까페
영등포동,서울특별시 영등포구 영신로19길 1 (영등포동(3층)),SKY PC,37.5145749,126.9075062,0,1,4,영등포동 SKY PC
영등포동,서울특별시 영등포구 영신로9나길 17 (영등포동),피씨 빈,37.513642,126.905671,0,0,0,영등포동 피씨 빈
영등포동8가,서울특별시 영등포구 영중로 145 B010호 (영등포동8가 영등포삼환아파트),3POP,37.5295953,126.9049055,0,1,2,영등포동8가 3POP
영등포동3가,서울특별시 영등포구 영중로 22 남서울빌딩 3층 (영등포동3가),아베크 PC카페,37.5183463,126.9059623,0,2.4,11,영등포동3가 아베크 PC카페
영등포동3가,서울특별시 영등포구 영중로 22 남서울빌딩 지하호 (영등포동3가),스타PC,37.5183463,126.9059623,0,1.5,2,영등포동3가 스타PC
영등포동3가,서울특별시 영등포구 영중로10길 3-1 (영등포동3가),월드PC,37.519357,126.9058341,0,0,0,영등포동3가 월드PC
영등포동3가,서울특별시 영등포구 영중로10길 34  (영등포동3가2층),봉봉pc방,37.5185243,126.9089664,0,0,0,영등포동3가 봉봉pc방
영등포동3가,서울특별시 영등포구 영중로8길 6 301호 (영등포동3가),삼성PC방,37.5183657,126.906191,0,0,0,영등포동3가 삼성PC방
이태원동,서울특별시 용산구 녹사평대로 240 1층 (이태원동),리얼PC방,37.538912,126.9876111,0,2.7,3,이태원동 리얼PC방
한남동,서울특별시 용산구 대사관로 65 지하1층 (한남동),인디고PC방 한남점,37.5334603,127.0054728,0,3.7,12,한남동 인디고PC방 한남점
한남동,서울특별시 용산구 대사관로 72 제일빌딩 지하1층 (한남동),덤프,37.5331077,127.0059631,0,3.3,7,한남동 덤프
보광동,서울특별시 용산구 보광로 40 2층 (보광동),엔탑PC방,37.5280119,126.9995725,0,0,0,보광동 엔탑PC방
보광동,서울특별시 용산구 보광로 46 지층 12호 (보광동),3POP PC방,37.5283175,126.9992087,1,3,4,보광동 3POP PC방
원효로2가,서울특별시 용산구 새창로 131-5 (원효로2가),컴링크pc방,37.5360644,126.9617641,0,1,1,원효로2가 컴링크pc방
이촌동,서울특별시 용산구 이촌로 290 지하층 (이촌동 전보상가),포그네PC방,37.5182383,126.9787564,0,1,1,이촌동 포그네PC방
청파동2가,서울특별시 용산구 청파로47나길 13 지하1층 (청파동2가),피씨나인,37.5455801,126.9668288,0,4,1,청파동2가 피씨나인
동자동,서울특별시 용산구 한강대로 363-1 2층 (동자동),동자pc방,37.5508319,126.9717976,0,3,5,동자동 동자pc방
갈월동,서울특별시 용산구 한강대로77길 11 2층 (갈월동),제노PC방,37.5416791,126.9721251,0,1,3,갈월동 제노PC방
갈월동,서울특별시 용산구 한강대로77길 21 3층 (갈월동),닉 PC방,37.5416465,126.9715234,0,3,2,갈월동 닉 PC방
용문동,서울특별시 용산구 효창원로37길 29 2층 (용문동),3POP PC방,37.5381601,126.9587783,0,0,0,용문동 3POP PC방
후암동,서울특별시 용산구 후암로 46 (후암동 제일은행),액션,37.5499803,126.9775712,0,2,1,후암동 액션
후암동,서울특별시 용산구 후암로28길 38 101호/109호 (후암동 남산리치빌),3POP,37.5493293,126.9792786,0,5,1,후암동 3POP
응암동,서울특별시 은평구 가좌로 180  (응암동지하1층),넷스고,37.5872657,126.9211408,0,0,0,응암동 넷스고
응암동,서울특별시 은평구 가좌로 238  (응암동2층),아지트,37.591079,126.9162968,0,0,0,응암동 아지트
응암동,서울특별시 은평구 가좌로 251  (응암동),샤크,37.5914653,126.9151712,0,0,0,응암동 샤크
응암동,서울특별시 은평구 가좌로 251-2  (응암동2층),헤커넷,37.5915556,126.9150511,0,1,1,응암동 헤커넷
신사동,서울특별시 은평구 가좌로12길 20-29  (신사동2층),인터넷PC방,37.5988564,126.9093619,0,3,2,신사동 인터넷PC방
응암동,서울특별시 은평구 가좌로7길 28-1 (응암동2층),집PC클럽,37.5860435,126.9181632,0,0,0,응암동 집PC클럽
신사동,서울특별시 은평구 갈현로 1  (신사동),레드피시방,37.5982166,126.9099032,0,3,2,신사동 레드피시방
신사동,서울특별시 은평구 갈현로 1  (신사동장미상가가동 3층 4호),엘이디,37.5982166,126.9099032,0,0,0,신사동 엘이디
신사동,서울특별시 은평구 갈현로 18 (신사동),대박PC,37.5993678,126.9103462,0,0,0,신사동 대박PC
갈현동,서울특별시 은평구 갈현로 181-17  (갈현동2층),고릴라PC방,37.6144112,126.9111473,0,1,1,갈현동 고릴라PC방
갈현동,서울특별시 은평구 갈현로 188 12층 (갈현동),더조은PC카페,37.6144505,126.9124477,0,3.3,3,갈현동 더조은PC카페
갈현동,서울특별시 은평구 갈현로 248  (갈현동),그린하우스,37.6189969,126.9155168,0,0,0,갈현동 그린하우스
갈현동,서울특별시 은평구 갈현로 252  (갈현동지층),컴마을,37.6193064,126.9157551,0,0,0,갈현동 컴마을
신사동,서울특별시 은평구 갈현로 39-1 2층 (신사동),긱스타PC방,37.6014682,126.9101306,0,3.3,3,신사동 긱스타PC방
역촌동,서울특별시 은평구 갈현로 77 1층 (역촌동 우리빌딩),바닐라PC방,37.6047337,126.9103229,0,0,0,역촌동 바닐라PC방
역촌동,서울특별시 은평구 갈현로 82 5층 (역촌동),샹떼PC방 역촌점,37.6052717,126.9106903,0,0,0,역촌동 샹떼PC방 역촌점
역촌동,서울특별시 은평구 갈현로 85  (역촌동),캐슬PC방,37.6055948,126.9103419,0,0,0,역촌동 캐슬PC방
신사동,서울특별시 은평구 갈현로1길 6  (신사동(2층)),넷토피아,37.599419,126.9096325,0,0,0,신사동 넷토피아
갈현동,서울특별시 은평구 갈현로33길 8  (갈현동2층),레드존,37.6205863,126.9154988,0,5,1,갈현동 레드존
갈현동,서울특별시 은평구 갈현로41길 10-1 (갈현동3층),유비트pc방,37.6246449,126.9162668,0,0,0,갈현동 유비트pc방
응암동,서울특별시 은평구 백련산로 87  (응암동2층),ID,37.5934547,126.9229447,0,0,0,응암동 ID
불광동,서울특별시 은평구 불광로 121 (불광동),하이파이브 PC방,37.6176438,126.9329056,0,0,0,불광동 하이파이브 PC방
불광동,서울특별시 은평구 불광로 132  (불광동지층),스카이,37.6186021,126.9331214,0,0,0,불광동 스카이
불광동,서울특별시 은평구 불광로 98 2층 (불광동),하이파이브 PC방,37.6155377,126.9330929,0,0,0,불광동 하이파이브 PC방
대조동,서울특별시 은평구 서오릉로 106  (대조동3층),스피드,37.6095109,126.920438,0,0,0,대조동 스피드
대조동,서울특별시 은평구 서오릉로 112  (대조동지층),후크존,37.6099254,126.9199376,0,0,0,대조동 후크존
갈현동,서울특별시 은평구 서오릉로 160  (갈현동3층),코코인,37.612697,126.9156424,0,0,0,갈현동 코코인
구산동,서울특별시 은평구 서오릉로 173  (구산동2층),스피드PC게임방,37.6125856,126.9141386,0,5,1,구산동 스피드PC게임방
갈현동,서울특별시 은평구 서오릉로 174 1층 (갈현동),세븐PC방,37.6130243,126.9143165,0,1,2,갈현동 세븐PC방
갈현동,서울특별시 은평구 서오릉로 178 (갈현동2층),토마토PC방,37.6131694,126.9138971,0,1.3,3,갈현동 토마토PC방
구산동,서울특별시 은평구 서오릉로 211  (구산동2층),PC월드,37.6140769,126.9101994,0,0,0,구산동 PC월드
역촌동,서울특별시 은평구 서오릉로 77 3층동 (역촌동),고릴라PC방,37.6071413,126.9217788,0,1,1,역촌동 고릴라PC방
수색동,서울특별시 은평구 수색로 256  (수색동),늑대와여우,37.5822583,126.8962904,0,0,0,수색동 늑대와여우
수색동,서울특별시 은평구 수색로 256  (수색동지하),블레이드,37.5822583,126.8962904,0,0,0,수색동 블레이드
수색동,서울특별시 은평구 수색로 266 (수색동),클릭,37.5827055,126.894975,0,0,0,수색동 클릭
수색동,서울특별시 은평구 수색로18길 3  (수색동지하),뫼비우스,37.5833669,126.8941387,2,4.8,4,수색동 뫼비우스
역촌동,서울특별시 은평구 역말로 40  (역촌동),지존,37.6056424,126.9146908,0,0,0,역촌동 지존
역촌동,서울특별시 은평구 역말로 7  (역촌동1층),PC클럽,37.6057729,126.9111357,0,0,0,역촌동 PC클럽
역촌동,서울특별시 은평구 역말로 72  (역촌동2층),디스,37.6060947,126.9183069,0,0,0,역촌동 디스
대조동,서울특별시 은평구 연서로 204 2층 (대조동),대박PC,37.6167584,126.9193474,0,0,0,대조동 대박PC
갈현동,서울특별시 은평구 연서로 211 지층 (갈현동),맥스피드 PC방,37.6174418,126.9191503,0,0,0,갈현동 맥스피드 PC방
갈현동,서울특별시 은평구 연서로 215  (갈현동2층),삼성,37.6178347,126.9192742,0,0,0,갈현동 삼성
갈현동,서울특별시 은평구 연서로 223 (갈현동3층),짱,37.618519,126.9198745,0,0,0,갈현동 짱
불광동,서울특별시 은평구 연서로 247 2층 (불광동),퀸PC방,37.6197762,126.9221684,0,1.2,5,불광동 퀸PC방
불광동,서울특별시 은평구 연서로 320 (불광동2층),제노 PC방,37.623692,126.9281839,0,5,1,불광동 제노 PC방
갈현동,서울특별시 은평구 연서로29길 8-10 지하층 (갈현동),PC몬스터,37.6191308,126.9198275,0,4.1,27,갈현동 PC몬스터
불광동,서울특별시 은평구 연서로32길 3 지층 (불광동),긱스타PC CAFE,37.6203711,126.9249783,0,0,0,불광동 긱스타PC CAFE
응암동,서울특별시 은평구 은평로 136 5층 (응암동),고릴라 응암1호점,37.6002712,126.9230552,0,3,1,응암동 고릴라 응암1호점
응암동,서울특별시 은평구 은평로 169 2층 (응암동),레드PC 응암본점,37.6015202,126.9263345,0,0,0,응암동 레드PC 응암본점
녹번동,서울특별시 은평구 은평로 187-1 (녹번동 이화빌딩),피씨앤푸드 녹번점,37.6018301,126.9287295,3,0,0,녹번동 피씨앤푸드 녹번점
응암동,서울특별시 은평구 은평로 192 지층 (응암동),아이닉스 PC방,37.6012194,126.9289809,0,1,1,응암동 아이닉스 PC방
녹번동,서울특별시 은평구 은평로 225  (녹번동),짱 PC방,37.6013178,126.9328568,0,0,0,녹번동 짱 PC방
신사동,서울특별시 은평구 은평로 23  (신사동301),익사이트,37.5981745,126.9103988,0,0,0,신사동 익사이트
신사동,서울특별시 은평구 은평로 25  (신사동2층),싸이버씨티,37.5982084,126.9107159,0,0,0,신사동 싸이버씨티
신사동,서울특별시 은평구 은평로 3  (신사동지층),마이존,37.5965988,126.9091484,0,0,0,신사동 마이존
신사동,서울특별시 은평구 은평로 5 (신사동2층),타임PC방,37.5967735,126.9092234,0,0,0,신사동 타임PC방
신사동,서울특별시 은평구 은평로 68 (신사동3층),존앤존,37.5987715,126.9153175,0,0,0,신사동 존앤존
신사동,서울특별시 은평구 은평터널로 132  (신사동(2층)),매니아&인터넷,37.5909217,126.905484,0,0,0,신사동 매니아&인터넷
응암동,서울특별시 은평구 응암로 159-2 1층 (응암동),PC나라,37.5864743,126.9157864,0,0,0,응암동 PC나라
응암동,서울특별시 은평구 응암로 168  (응암동(2층)),아이콘,37.5868477,126.916564,0,0,0,응암동 아이콘
응암동,서울특별시 은평구 응암로 169 3층 (응암동),샹떼PC방 응암점,37.5872194,126.9162239,0,0,0,응암동 샹떼PC방 응암점
응암동,서울특별시 은평구 응암로 200  (응암동),해피PC방,37.5896334,126.9173969,1,2.3,3,응암동 해피PC방
응암동,서울특별시 은평구 응암로 200  (응암동2층),은평문고,37.5896334,126.9173969,0,0,0,응암동 은평문고
응암동,서울특별시 은평구 응암로 217 지하호 (응암동),킹콩,37.5914548,126.9172414,0,1,1,응암동 킹콩
응암동,서울특별시 은평구 응암로 247 2층 (응암동),탐스PC카페,37.5942306,126.9178721,0,0,0,응암동 탐스PC카페
응암동,서울특별시 은평구 응암로 308  (응암동지층),노는아이PC방,37.5987018,126.9213852,0,0,0,응암동 노는아이PC방
응암동,서울특별시 은평구 응암로 331  (응암동지층),보스,37.6008476,126.9221169,0,5,2,응암동 보스
응암동,서울특별시 은평구 응암로13길 14  (응암동(3층)),인터넷&PC게임 미넷,37.5894392,126.9156543,0,0,0,응암동 인터넷&PC게임 미넷
응암동,서울특별시 은평구 응암로13길 14 지하1층 (응암동 디우아르떼 아파트),아이센스리그PC 응암오거리점,37.5894392,126.9156543,0,5,1,응암동 아이센스리그PC 응암오거리점
응암동,서울특별시 은평구 응암로13길 22-1  (응암동),아이콘,37.5890723,126.9147934,0,0,0,응암동 아이콘
응암동,서울특별시 은평구 응암로13길 27  (응암동2층),놀이터,37.588664,126.9144076,0,0,0,응암동 놀이터
응암동,서울특별시 은평구 응암로13길 30  (응암동),이스테이션,37.5888899,126.9140914,0,0,0,응암동 이스테이션
응암동,서울특별시 은평구 응암로13길 6  (응암동3층),타임 PC방,37.589807,126.91651,0,0,0,응암동 타임 PC방
응암동,서울특별시 은평구 응암로13길 6  (응암동3층),씨엘 PC방,37.589807,126.91651,0,0,0,응암동 씨엘 PC방
응암동,서울특별시 은평구 응암로21길 13 2층 (응암동),드림PC,37.5940279,126.9164814,0,0,0,응암동 드림PC
응암동,서울특별시 은평구 응암로22길 13-1  (응암동(2층)),J&C PCCLUB,37.5937807,126.9197589,0,0,0,응암동 J&C PCCLUB
응암동,서울특별시 은평구 응암로22길 22-1 합도빌딩 3층 (응암동),아이센스리그PC 응암본점,37.5932746,126.920644,0,3.7,3,응암동 아이센스리그PC 응암본점
응암동,서울특별시 은평구 응암로22길 7  (응암동3층),사이버 스페이스,37.5938746,126.9189673,0,0,0,응암동 사이버 스페이스
증산동,서울특별시 은평구 증산로 361 3층 (증산동),제노PC방,37.5885817,126.9127395,0,0,0,증산동 제노PC방
신사동,서울특별시 은평구 증산로15길 6-1  (신사동(3층)),싸이버넷,37.589019,126.9125838,0,0,0,신사동 싸이버넷
증산동,서울특별시 은평구 증산로15길 9  (증산동(2층)),컴퓨랑,37.5888416,126.9118979,0,0,0,증산동 컴퓨랑
증산동,서울특별시 은평구 증산로7길 16 (증산동지1층),집,37.5844015,126.907573,0,0,0,증산동 집
