소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
신당동,"서울특별시 광진구 자양로5길 7, 1층 (자양동)",동대문 마라탕,37.531606,127.0853176,중식,3.7,6,31
성수동1가,서울특별시 광진구 자양로28길 22 (구의동),전설의짬뽕,37.542095,127.0854158,중식,2.3,16,19
독산동,서울특별시 구로구 공원로6나길 29-21 (구로동),화부자마라탕,37.505019,126.8907132,중식,0,0,0
이문동,서울특별시 구로구 새말로16길 30 (구로동),신선루,37.5043026,126.8908635,중식,2.3,4,2
남현동,"서울특별시 구로구 디지털로 300 (구로동, 지밸리비즈플라자 지하1층 108호)",안성각,37.4850307,126.8966116,중식,3.6,18,15
가리봉동,"서울특별시 구로구 오류로 86, 1층 102호 (오류동)",연길양꼬치성,37.4924731,126.8409742,중식,0,0,0
구의동,"서울특별시 구로구 디지털로26길 111, 제이앤케이디지털타워 1층 112호 (구로동)",북경루,37.4825548,126.8970407,중식,0,1,1
당산동3가,"서울특별시 광진구 자양로18길 42, 1층 (구의동)",중국관,37.5378276,127.0857897,중식,0,0,0
이태원동,서울특별시 구로구 개봉로16길 8 (개봉동),왕타이,37.4899571,126.8567319,중식,3.9,169,50
신사동,"서울특별시 구로구 디지털로27길 48, 지하1층,지상1층 (구로동)",연경,37.4838968,126.8915485,중식,1.7,3,0
신길동,서울특별시 광진구 자양로13길 96 (자양동),산동성,37.5328159,127.0799364,중식,3.3,13,0
대현동,"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지 E-8-26)",이대마라탕,37.5009708,126.8746491,중식,3.8,25,36
석관동,"서울특별시 구로구 고척로 184, 1층 (고척동)",짜장하우스,37.5041742,126.8538406,중식,4,4,1
서초동,"서울특별시 구로구 경인로47길 76, 알앤디타워 1층 103호 (고척동)",하오차이,37.5021926,126.8645262,중식,3.3,36,49
진관동,"서울특별시 광진구 자양번영로1길 12-1 (자양동,(1층))",진관성,37.5308064,127.074092,중식,1.3,4,1
등촌동,"서울특별시 구로구 디지털로32다길 9 (구로동, 라이프풀러스 1층)",진로반점,37.4823512,126.9002233,중식,0,0,0
쌍문동,"서울특별시 구로구 디지털로27길 51, 1층 (가리봉동)",함지성,37.483757,126.8911749,중식,0,0,0
영등포동,"서울특별시 구로구 경인로33다길 34, 1층층 (개봉동)",대홍샤브샤브,37.4999527,126.8493624,중식,4.8,14,24
가리봉동,서울특별시 구로구 신도림로3길 2 (신도림동),뼈다귀찜,37.5076611,126.8794202,중식,0,0,0
응암동,"서울특별시 광진구 천호대로104길 14 (군자동,(1층))",속초중앙시장해물짬뽕&브라운돈까스&사계절카레,37.5578775,127.0752723,중식,0,0,1
